year,class,cited_class,citation_count
2014,Y02A50,Y02B70,14
2014,Y02A50,Y02B80,3
2014,Y02A50,Y02B90,6
2014,Y02A50,Y02C10,123
2014,Y02A50,Y02C20,772
2014,Y02A50,Y02D10,3
2014,Y02A50,Y02D30,15
2014,Y02A50,Y02D70,2
2014,Y02A50,Y02E10,89
2014,Y02A50,Y02E20,121
2014,Y02A50,Y02E30,14
2014,Y02A50,Y02E50,193
2014,Y02A50,Y02E60,279
2014,Y02A50,Y02E70,6
2014,Y02A50,Y02P10,44
2014,Y02A50,Y02P20,822
2014,Y02A50,Y02P30,55
2014,Y02A50,Y02P40,36
2014,Y02A50,Y02P60,80
2014,Y02A50,Y02P70,90
2014,Y02A50,Y02P80,14
2014,Y02A50,Y02P90,27
2014,Y02A50,Y02T10,3526
2014,Y02A50,Y02T30,2
2014,Y02A50,Y02T50,21
2014,Y02A50,Y02T70,4
2014,Y02A50,Y02T90,20
2014,Y02A50,Y02W10,138
2014,Y02A50,Y02W30,84
2014,Y02A50,Y02W90,5
2014,Y02A90,Y02A10,31
2014,Y02A90,Y02A20,14
2014,Y02A90,Y02A30,13
2014,Y02A90,Y02A40,25
2014,Y02A90,Y02A50,118
2014,Y02A90,Y02A90,2499
2014,Y02A90,Y02B10,4
2014,Y02A90,Y02B20,3
2014,Y02A90,Y02B30,7
2014,Y02A90,Y02B40,15
2014,Y02A90,Y02B60,24
2014,Y02A90,Y02B70,14
2014,Y02A90,Y02B90,8
2014,Y02A90,Y02C20,4
2014,Y02A90,Y02D10,30
2014,Y02A90,Y02D30,68
2014,Y02A90,Y02D70,15
2014,Y02A90,Y02E10,141
2014,Y02A90,Y02E20,1
2014,Y02A90,Y02E40,7
2014,Y02A90,Y02E50,5
2014,Y02A90,Y02E60,196
2014,Y02A90,Y02E70,3
2014,Y02A90,Y02P10,3
2014,Y02A90,Y02P20,30
2014,Y02A90,Y02P40,6
2014,Y02A90,Y02P60,12
2014,Y02A90,Y02P70,28
2014,Y02A90,Y02P80,2
2014,Y02A90,Y02P90,33
2014,Y02A90,Y02T10,42
2014,Y02A90,Y02T50,11
2014,Y02A90,Y02T70,3
2014,Y02A90,Y02T90,17
2014,Y02A90,Y02W10,18
2014,Y02A90,Y02W30,12
2014,Y02A90,Y02W90,6
2014,Y02B10,Y02A10,7
2014,Y02B10,Y02A20,118
2014,Y02B10,Y02A30,641
2014,Y02B10,Y02A40,205
2014,Y02B10,Y02A50,17
2014,Y02B10,Y02A90,5
2014,Y02B10,Y02B10,6720
2014,Y02B10,Y02B20,195
2014,Y02B10,Y02B30,682
2014,Y02B10,Y02B40,45
2014,Y02B10,Y02B50,3
2014,Y02B10,Y02B60,19
2014,Y02B10,Y02B70,275
2014,Y02B10,Y02B80,66
2014,Y02B10,Y02B90,132
2014,Y02B10,Y02C10,4
2014,Y02B10,Y02C20,18
2014,Y02B10,Y02D10,16
2014,Y02B10,Y02D30,25
2014,Y02B10,Y02D70,9
2014,Y02B10,Y02E10,11028
2014,Y02B10,Y02E20,100
2014,Y02B10,Y02E30,15
2014,Y02B10,Y02E40,153
2014,Y02B10,Y02E50,23
2014,Y02B10,Y02E60,912
2014,Y02B10,Y02E70,664
2014,Y02B10,Y02P10,5
2014,Y02B10,Y02P20,77
2014,Y02B10,Y02P30,9
2014,Y02B10,Y02P40,2
2014,Y02B10,Y02P60,170
2014,Y02B10,Y02P70,272
2014,Y02B10,Y02P80,292
2014,Y02B10,Y02P90,97
2014,Y02B10,Y02T10,237
2014,Y02B10,Y02T30,4
2014,Y02B10,Y02T50,51
2014,Y02B10,Y02T70,17
2014,Y02B10,Y02T90,122
2014,Y02B10,Y02W10,46
2014,Y02B10,Y02W30,16
2014,Y02B10,Y02W90,4
2014,Y02B20,Y02A20,7
2014,Y02B20,Y02A30,55
2014,Y02B20,Y02A40,49
2014,Y02B20,Y02A50,11
2014,Y02B20,Y02A90,12
2014,Y02B20,Y02B10,186
2014,Y02B20,Y02B20,10113
2014,Y02B20,Y02B30,22
2014,Y02B20,Y02B40,13
2014,Y02B20,Y02B50,4
2014,Y02B20,Y02B60,49
2014,Y02B20,Y02B70,1249
2014,Y02B20,Y02B80,34
2014,Y02B20,Y02B90,157
2014,Y02B20,Y02C20,1
2014,Y02B20,Y02D10,61
2014,Y02B20,Y02D30,241
2014,Y02B20,Y02D50,5
2014,Y02B20,Y02D70,16
2014,Y02B20,Y02E10,424
2014,Y02B20,Y02E20,7
2014,Y02B20,Y02E40,34
2014,Y02B20,Y02E50,1
2014,Y02B20,Y02E60,155
2014,Y02B20,Y02E70,107
2014,Y02B20,Y02P10,1
2014,Y02B20,Y02P20,5
2014,Y02B20,Y02P40,1
2014,Y02B20,Y02P60,112
2014,Y02B20,Y02P70,36
2014,Y02B20,Y02P80,190
2014,Y02B20,Y02P90,67
2014,Y02B20,Y02T10,71
2014,Y02B20,Y02T50,16
2014,Y02B20,Y02T90,53
2014,Y02B20,Y02W10,5
2014,Y02B20,Y02W30,10
2014,Y02B20,Y02W90,1
2014,Y02B30,Y02A10,2
2014,Y02B30,Y02A20,127
2014,Y02B30,Y02A30,1265
2014,Y02B30,Y02A40,103
2014,Y02B30,Y02A50,156
2014,Y02B30,Y02A90,8
2014,Y02B30,Y02B10,654
2014,Y02B30,Y02B20,45
2014,Y02B30,Y02B30,6841
2014,Y02B30,Y02B40,92
2014,Y02B30,Y02B60,45
2014,Y02B30,Y02B70,175
2014,Y02B30,Y02B80,8
2014,Y02B30,Y02B90,95
2014,Y02B30,Y02C10,11
2014,Y02B30,Y02C20,64
2014,Y02B30,Y02D10,58
2014,Y02B30,Y02D30,52
2014,Y02B30,Y02D70,20
2014,Y02B30,Y02E10,572
2014,Y02B30,Y02E20,301
2014,Y02B30,Y02E30,9
2014,Y02B30,Y02E40,24
2014,Y02B30,Y02E50,23
2014,Y02B30,Y02E60,699
2014,Y02B30,Y02E70,91
2014,Y02B30,Y02P10,31
2014,Y02B30,Y02P20,130
2014,Y02B30,Y02P30,1
2014,Y02B30,Y02P40,1
2014,Y02B30,Y02P60,61
2014,Y02B30,Y02P70,134
2014,Y02B30,Y02P80,235
2014,Y02B30,Y02P90,73
2014,Y02B30,Y02T10,293
2014,Y02B30,Y02T30,3
2014,Y02B30,Y02T50,67
2014,Y02B30,Y02T70,5
2014,Y02B30,Y02T90,60
2014,Y02B30,Y02W10,76
2014,Y02B30,Y02W30,40
2014,Y02B30,Y02W90,1
2014,Y02B40,Y02A20,12
2014,Y02B40,Y02A30,88
2014,Y02B40,Y02A40,32
2014,Y02B40,Y02A50,5
2014,Y02B40,Y02A90,13
2014,Y02B40,Y02B10,51
2014,Y02B40,Y02B20,17
2014,Y02B40,Y02B30,107
2014,Y02B40,Y02B40,1226
2014,Y02B40,Y02B60,27
2014,Y02B40,Y02B70,74
2014,Y02B40,Y02B80,74
2014,Y02B40,Y02B90,19
2014,Y02B40,Y02C20,1
2014,Y02B40,Y02D10,8
2014,Y02B40,Y02D30,31
2014,Y02B40,Y02D70,9
2014,Y02B40,Y02E10,224
2014,Y02B40,Y02E20,33
2014,Y02B40,Y02E30,2
2014,Y02B40,Y02E40,7
2014,Y02B40,Y02E50,3
2014,Y02B40,Y02E60,307
2014,Y02B40,Y02E70,22
2014,Y02B40,Y02P10,2
2014,Y02B40,Y02P20,16
2014,Y02B40,Y02P40,3
2014,Y02B40,Y02P60,17
2014,Y02B40,Y02P70,21
2014,Y02B40,Y02P80,15
2014,Y02B40,Y02P90,6
2014,Y02B40,Y02T10,170
2014,Y02B40,Y02T30,1
2014,Y02B40,Y02T50,3
2014,Y02B40,Y02T70,2
2014,Y02B40,Y02T90,120
2014,Y02B40,Y02W10,12
2014,Y02B40,Y02W30,12
2014,Y02B40,Y02W90,2
2014,Y02B50,Y02B10,4
2014,Y02B50,Y02B20,2
2014,Y02B50,Y02B50,114
2014,Y02B50,Y02B60,1
2014,Y02B50,Y02B70,5
2014,Y02B50,Y02D30,1
2014,Y02B50,Y02E10,13
2014,Y02B50,Y02E60,12
2014,Y02B50,Y02E70,3
2014,Y02B50,Y02P80,1
2014,Y02B50,Y02T10,9
2014,Y02B50,Y02T30,1
2014,Y02B50,Y02T90,2
2014,Y02B50,Y02W30,1
2014,Y02B60,Y02A10,2
2014,Y02B60,Y02A20,2
2014,Y02B60,Y02A30,15
2014,Y02B60,Y02A40,3
2014,Y02B60,Y02A50,6
2014,Y02B60,Y02A90,16
2014,Y02B60,Y02B10,27
2014,Y02B60,Y02B20,86
2014,Y02B60,Y02B30,28
2014,Y02B60,Y02B40,8
2014,Y02B60,Y02B60,2512
2014,Y02B60,Y02B70,271
2014,Y02B60,Y02B80,3
2014,Y02B60,Y02B90,75
2014,Y02B60,Y02D10,3672
2014,Y02B60,Y02D30,4555
2014,Y02B60,Y02D50,129
2014,Y02B60,Y02D70,512
2014,Y02B60,Y02E10,101
2014,Y02B60,Y02E20,4
2014,Y02B60,Y02E30,1
2014,Y02B60,Y02E40,30
2014,Y02B60,Y02E50,1
2014,Y02B60,Y02E60,206
2014,Y02B60,Y02E70,15
2014,Y02B60,Y02P10,1
2014,Y02B60,Y02P20,6
2014,Y02B60,Y02P30,2
2014,Y02B60,Y02P40,1
2014,Y02B60,Y02P60,1
2014,Y02B60,Y02P70,40
2014,Y02B60,Y02P80,25
2014,Y02B60,Y02P90,68
2014,Y02B60,Y02T10,60
2014,Y02B60,Y02T30,1
2014,Y02B60,Y02T50,4
2014,Y02B60,Y02T70,1
2014,Y02B60,Y02T90,35
2014,Y02B60,Y02W10,1
2014,Y02B60,Y02W30,5
2014,Y02B60,Y02W90,3
2014,Y02B70,Y02A20,7
2014,Y02B70,Y02A30,78
2014,Y02B70,Y02A40,7
2014,Y02B70,Y02A50,6
2014,Y02B70,Y02A90,16
2014,Y02B70,Y02B10,334
2014,Y02B70,Y02B20,811
2014,Y02B70,Y02B30,85
2014,Y02B70,Y02B40,107
2014,Y02B70,Y02B50,3
2014,Y02B70,Y02B60,291
2014,Y02B70,Y02B70,7946
2014,Y02B70,Y02B80,2
2014,Y02B70,Y02B90,880
2014,Y02B70,Y02C20,1
2014,Y02B70,Y02D10,414
2014,Y02B70,Y02D30,460
2014,Y02B70,Y02D50,17
2014,Y02B70,Y02D70,76
2014,Y02B70,Y02E10,1315
2014,Y02B70,Y02E20,34
2014,Y02B70,Y02E30,7
2014,Y02B70,Y02E40,711
2014,Y02B70,Y02E50,2
2014,Y02B70,Y02E60,1464
2014,Y02B70,Y02E70,282
2014,Y02B70,Y02P10,4
2014,Y02B70,Y02P20,3
2014,Y02B70,Y02P30,1
2014,Y02B70,Y02P60,4
2014,Y02B70,Y02P70,63
2014,Y02B70,Y02P80,1129
2014,Y02B70,Y02P90,201
2014,Y02B70,Y02T10,929
2014,Y02B70,Y02T30,4
2014,Y02B70,Y02T50,9
2014,Y02B70,Y02T70,1
2014,Y02B70,Y02T90,738
2014,Y02B70,Y02W10,3
2014,Y02B70,Y02W30,2
2014,Y02B70,Y02W90,1
2014,Y02B80,Y02A20,14
2014,Y02B80,Y02A30,715
2014,Y02B80,Y02A40,64
2014,Y02B80,Y02B10,85
2014,Y02B80,Y02B20,39
2014,Y02B80,Y02B30,12
2014,Y02B80,Y02B40,7
2014,Y02B80,Y02B60,5
2014,Y02B80,Y02B70,7
2014,Y02B80,Y02B80,708
2014,Y02B80,Y02B90,2
2014,Y02B80,Y02C20,7
2014,Y02B80,Y02D10,1
2014,Y02B80,Y02D30,6
2014,Y02B80,Y02D70,4
2014,Y02B80,Y02E10,127
2014,Y02B80,Y02E60,38
2014,Y02B80,Y02E70,3
2014,Y02B80,Y02P20,8
2014,Y02B80,Y02P40,4
2014,Y02B80,Y02P60,60
2014,Y02B80,Y02P70,9
2014,Y02B80,Y02P80,1
2014,Y02B80,Y02P90,1
2014,Y02B80,Y02T10,11
2014,Y02B80,Y02T30,1
2014,Y02B80,Y02T50,2
2014,Y02B80,Y02T90,1
2014,Y02B80,Y02W10,2
2014,Y02B80,Y02W30,17
2014,Y02B90,Y02A20,8
2014,Y02B90,Y02A30,42
2014,Y02B90,Y02A40,1
2014,Y02B90,Y02A50,7
2014,Y02B90,Y02A90,9
2014,Y02B90,Y02B10,116
2014,Y02B90,Y02B20,62
2014,Y02B90,Y02B30,19
2014,Y02B90,Y02B40,12
2014,Y02B90,Y02B49,1
2014,Y02B90,Y02B50,1
2014,Y02B90,Y02B60,37
2014,Y02B90,Y02B70,804
2014,Y02B90,Y02B90,1083
2014,Y02B90,Y02C10,1
2014,Y02B90,Y02C20,37
2014,Y02B90,Y02D10,49
2014,Y02B90,Y02D30,90
2014,Y02B90,Y02D50,1
2014,Y02B90,Y02D70,9
2014,Y02B90,Y02E10,356
2014,Y02B90,Y02E20,88
2014,Y02B90,Y02E30,15
2014,Y02B90,Y02E40,322
2014,Y02B90,Y02E50,25
2014,Y02B90,Y02E60,2114
2014,Y02B90,Y02E70,139
2014,Y02B90,Y02P10,35
2014,Y02B90,Y02P20,122
2014,Y02B90,Y02P30,43
2014,Y02B90,Y02P40,6
2014,Y02B90,Y02P70,134
2014,Y02B90,Y02P80,95
2014,Y02B90,Y02P90,129
2014,Y02B90,Y02T10,313
2014,Y02B90,Y02T30,3
2014,Y02B90,Y02T50,38
2014,Y02B90,Y02T70,1
2014,Y02B90,Y02T90,362
2014,Y02B90,Y02W10,9
2014,Y02B90,Y02W30,6
2014,Y02B90,Y02W90,1
2014,Y02C10,Y02A20,28
2014,Y02C10,Y02A30,4
2014,Y02C10,Y02A40,8
2014,Y02C10,Y02A50,382
2014,Y02C10,Y02B10,1
2014,Y02C10,Y02B30,46
2014,Y02C10,Y02B60,1
2014,Y02C10,Y02B70,1
2014,Y02C10,Y02B90,2
2014,Y02C10,Y02C10,399
2014,Y02C10,Y02C20,2472
2014,Y02C10,Y02E10,19
2014,Y02C10,Y02E20,234
2014,Y02C10,Y02E30,1
2014,Y02C10,Y02E40,1
2014,Y02C10,Y02E50,145
2014,Y02C10,Y02E60,254
2014,Y02C10,Y02E70,9
2014,Y02C10,Y02P10,26
2014,Y02C10,Y02P20,965
2014,Y02C10,Y02P30,94
2014,Y02C10,Y02P40,17
2014,Y02C10,Y02P60,14
2014,Y02C10,Y02P70,101
2014,Y02C10,Y02P80,14
2014,Y02C10,Y02P90,64
2014,Y02C10,Y02T10,33
2014,Y02C10,Y02T50,17
2014,Y02C10,Y02T90,2
2014,Y02C10,Y02W10,45
2014,Y02C10,Y02W30,30
2014,Y02C20,Y02A20,52
2014,Y02C20,Y02A30,10
2014,Y02C20,Y02A40,22
2014,Y02C20,Y02A50,989
2014,Y02C20,Y02B10,8
2014,Y02C20,Y02B30,66
2014,Y02C20,Y02B60,1
2014,Y02C20,Y02B70,1
2014,Y02C20,Y02B90,5
2014,Y02C20,Y02C10,628
2014,Y02C20,Y02C20,4201
2014,Y02C20,Y02D30,1
2014,Y02C20,Y02E10,50
2014,Y02C20,Y02E20,801
2014,Y02C20,Y02E30,5
2014,Y02C20,Y02E40,1
2014,Y02C20,Y02E50,281
2014,Y02C20,Y02E60,477
2014,Y02C20,Y02E70,14
2014,Y02C20,Y02P10,47
2014,Y02C20,Y02P20,1780
2014,Y02C20,Y02P30,193
2014,Y02C20,Y02P40,46
2014,Y02C20,Y02P60,23
2014,Y02C20,Y02P70,210
2014,Y02C20,Y02P80,36
2014,Y02C20,Y02P90,97
2014,Y02C20,Y02T10,589
2014,Y02C20,Y02T50,141
2014,Y02C20,Y02T70,2
2014,Y02C20,Y02T90,7
2014,Y02C20,Y02W10,90
2014,Y02C20,Y02W30,61
2014,Y02D10,Y02A20,3
2014,Y02D10,Y02A30,24
2014,Y02D10,Y02A40,5
2014,Y02D10,Y02A50,9
2014,Y02D10,Y02A90,51
2014,Y02D10,Y02B10,39
2014,Y02D10,Y02B20,77
2014,Y02D10,Y02B30,76
2014,Y02D10,Y02B40,12
2014,Y02D10,Y02B50,1
2014,Y02D10,Y02B60,2974
2014,Y02D10,Y02B70,465
2014,Y02D10,Y02B80,3
2014,Y02D10,Y02B90,166
2014,Y02D10,Y02D10,8494
2014,Y02D10,Y02D30,2969
2014,Y02D10,Y02D50,190
2014,Y02D10,Y02D70,174
2014,Y02D10,Y02E10,132
2014,Y02D10,Y02E20,4
2014,Y02D10,Y02E30,2
2014,Y02D10,Y02E40,44
2014,Y02D10,Y02E50,3
2014,Y02D10,Y02E60,471
2014,Y02D10,Y02E70,21
2014,Y02D10,Y02P10,2
2014,Y02D10,Y02P20,3
2014,Y02D10,Y02P30,1
2014,Y02D10,Y02P40,1
2014,Y02D10,Y02P60,1
2014,Y02D10,Y02P70,60
2014,Y02D10,Y02P80,52
2014,Y02D10,Y02P90,122
2014,Y02D10,Y02T10,102
2014,Y02D10,Y02T30,2
2014,Y02D10,Y02T50,7
2014,Y02D10,Y02T70,1
2014,Y02D10,Y02T90,58
2014,Y02D10,Y02W10,2
2014,Y02D10,Y02W30,12
2014,Y02D10,Y02W90,2
2014,Y02D30,Y02A10,3
2014,Y02D30,Y02A20,5
2014,Y02D30,Y02A30,14
2014,Y02D30,Y02A40,7
2014,Y02D30,Y02A50,17
2014,Y02D30,Y02A90,135
2014,Y02D30,Y02B10,36
2014,Y02D30,Y02B20,100
2014,Y02D30,Y02B30,17
2014,Y02D30,Y02B40,17
2014,Y02D30,Y02B60,3563
2014,Y02D30,Y02B70,444
2014,Y02D30,Y02B80,4
2014,Y02D30,Y02B90,147
2014,Y02D30,Y02D10,2741
2014,Y02D30,Y02D30,10685
2014,Y02D30,Y02D50,148
2014,Y02D30,Y02D70,1184
2014,Y02D30,Y02E10,89
2014,Y02D30,Y02E20,5
2014,Y02D30,Y02E30,9
2014,Y02D30,Y02E40,53
2014,Y02D30,Y02E50,6
2014,Y02D30,Y02E60,356
2014,Y02D30,Y02E70,25
2014,Y02D30,Y02P20,6
2014,Y02D30,Y02P30,1
2014,Y02D30,Y02P40,1
2014,Y02D30,Y02P60,5
2014,Y02D30,Y02P70,22
2014,Y02D30,Y02P80,21
2014,Y02D30,Y02P90,121
2014,Y02D30,Y02T10,144
2014,Y02D30,Y02T30,1
2014,Y02D30,Y02T50,5
2014,Y02D30,Y02T70,2
2014,Y02D30,Y02T90,102
2014,Y02D30,Y02W10,2
2014,Y02D30,Y02W30,7
2014,Y02D30,Y02W90,2
2014,Y02D50,Y02A30,1
2014,Y02D50,Y02B20,11
2014,Y02D50,Y02B30,2
2014,Y02D50,Y02B60,383
2014,Y02D50,Y02B70,45
2014,Y02D50,Y02B90,4
2014,Y02D50,Y02D10,746
2014,Y02D50,Y02D30,551
2014,Y02D50,Y02D50,74
2014,Y02D50,Y02D70,31
2014,Y02D50,Y02E10,16
2014,Y02D50,Y02E40,2
2014,Y02D50,Y02E50,1
2014,Y02D50,Y02E60,6
2014,Y02D50,Y02E70,1
2014,Y02D50,Y02P20,1
2014,Y02D50,Y02P70,6
2014,Y02D50,Y02P80,2
2014,Y02D50,Y02P90,8
2014,Y02D50,Y02T10,7
2014,Y02D50,Y02T90,1
2014,Y02D50,Y02W30,2
2014,Y02D70,Y02A10,3
2014,Y02D70,Y02A20,4
2014,Y02D70,Y02A30,5
2014,Y02D70,Y02A40,1
2014,Y02D70,Y02A50,5
2014,Y02D70,Y02A90,39
2014,Y02D70,Y02B10,11
2014,Y02D70,Y02B20,21
2014,Y02D70,Y02B30,7
2014,Y02D70,Y02B40,5
2014,Y02D70,Y02B60,1062
2014,Y02D70,Y02B70,170
2014,Y02D70,Y02B80,2
2014,Y02D70,Y02B90,70
2014,Y02D70,Y02D10,406
2014,Y02D70,Y02D30,3091
2014,Y02D70,Y02D50,21
2014,Y02D70,Y02D70,562
2014,Y02D70,Y02E10,18
2014,Y02D70,Y02E20,2
2014,Y02D70,Y02E30,6
2014,Y02D70,Y02E40,25
2014,Y02D70,Y02E50,2
2014,Y02D70,Y02E60,114
2014,Y02D70,Y02E70,6
2014,Y02D70,Y02P20,2
2014,Y02D70,Y02P30,1
2014,Y02D70,Y02P70,3
2014,Y02D70,Y02P80,12
2014,Y02D70,Y02P90,40
2014,Y02D70,Y02T10,73
2014,Y02D70,Y02T50,5
2014,Y02D70,Y02T70,2
2014,Y02D70,Y02T90,64
2014,Y02D70,Y02W10,1
2014,Y02D70,Y02W30,3
2014,Y02D70,Y02W90,1
2014,Y02E10,Y02A10,84
2014,Y02E10,Y02A20,752
2014,Y02E10,Y02A30,1083
2014,Y02E10,Y02A40,531
2014,Y02E10,Y02A50,67
2014,Y02E10,Y02A90,96
2014,Y02E10,Y02B10,11552
2014,Y02E10,Y02B20,674
2014,Y02E10,Y02B30,615
2014,Y02E10,Y02B40,187
2014,Y02E10,Y02B50,13
2014,Y02E10,Y02B60,50
2014,Y02E10,Y02B70,1204
2014,Y02E10,Y02B80,94
2014,Y02E10,Y02B90,438
2014,Y02E10,Y02C10,16
2014,Y02E10,Y02C20,81
2014,Y02E10,Y02D10,95
2014,Y02E10,Y02D30,132
2014,Y02E10,Y02D50,1
2014,Y02E10,Y02D70,11
2014,Y02E10,Y02E10,82239
2014,Y02E10,Y02E20,443
2014,Y02E10,Y02E30,68
2014,Y02E10,Y02E31,1
2014,Y02E10,Y02E40,1577
2014,Y02E10,Y02E50,129
2014,Y02E10,Y02E60,4799
2014,Y02E10,Y02E70,3143
2014,Y02E10,Y02P10,105
2014,Y02E10,Y02P20,584
2014,Y02E10,Y02P30,35
2014,Y02E10,Y02P40,51
2014,Y02E10,Y02P60,386
2014,Y02E10,Y02P70,12112
2014,Y02E10,Y02P80,1423
2014,Y02E10,Y02P90,534
2014,Y02E10,Y02T10,1472
2014,Y02E10,Y02T30,17
2014,Y02E10,Y02T50,791
2014,Y02E10,Y02T70,244
2014,Y02E10,Y02T90,489
2014,Y02E10,Y02W10,295
2014,Y02E10,Y02W30,106
2014,Y02E10,Y02W90,3
2014,Y02E20,Y02A10,1
2014,Y02E20,Y02A20,63
2014,Y02E20,Y02A30,102
2014,Y02E20,Y02A40,43
2014,Y02E20,Y02A50,432
2014,Y02E20,Y02A90,1
2014,Y02E20,Y02B10,119
2014,Y02E20,Y02B20,1
2014,Y02E20,Y02B30,311
2014,Y02E20,Y02B40,64
2014,Y02E20,Y02B60,1
2014,Y02E20,Y02B70,16
2014,Y02E20,Y02B90,59
2014,Y02E20,Y02C10,207
2014,Y02E20,Y02C20,1734
2014,Y02E20,Y02D30,1
2014,Y02E20,Y02E10,450
2014,Y02E20,Y02E20,7704
2014,Y02E20,Y02E30,37
2014,Y02E20,Y02E40,31
2014,Y02E20,Y02E50,630
2014,Y02E20,Y02E60,1290
2014,Y02E20,Y02E70,91
2014,Y02E20,Y02P10,279
2014,Y02E20,Y02P20,1717
2014,Y02E20,Y02P30,624
2014,Y02E20,Y02P40,165
2014,Y02E20,Y02P60,38
2014,Y02E20,Y02P70,233
2014,Y02E20,Y02P80,443
2014,Y02E20,Y02P90,239
2014,Y02E20,Y02T10,1510
2014,Y02E20,Y02T50,1443
2014,Y02E20,Y02T70,23
2014,Y02E20,Y02T90,34
2014,Y02E20,Y02W10,164
2014,Y02E20,Y02W30,186
2014,Y02E20,Y02W90,1
2014,Y02E30,Y02A10,3
2014,Y02E30,Y02A20,13
2014,Y02E30,Y02A30,4
2014,Y02E30,Y02A40,2
2014,Y02E30,Y02A50,2
2014,Y02E30,Y02A90,2
2014,Y02E30,Y02B10,5
2014,Y02E30,Y02B20,6
2014,Y02E30,Y02B30,11
2014,Y02E30,Y02B50,4
2014,Y02E30,Y02B60,1
2014,Y02E30,Y02B70,5
2014,Y02E30,Y02B80,1
2014,Y02E30,Y02B90,11
2014,Y02E30,Y02C10,1
2014,Y02E30,Y02C20,13
2014,Y02E30,Y02D10,5
2014,Y02E30,Y02D30,5
2014,Y02E30,Y02E10,95
2014,Y02E30,Y02E20,27
2014,Y02E30,Y02E30,7713
2014,Y02E30,Y02E40,5
2014,Y02E30,Y02E50,19
2014,Y02E30,Y02E60,161
2014,Y02E30,Y02E70,11
2014,Y02E30,Y02P10,39
2014,Y02E30,Y02P20,33
2014,Y02E30,Y02P40,8
2014,Y02E30,Y02P70,34
2014,Y02E30,Y02P80,7
2014,Y02E30,Y02P90,32
2014,Y02E30,Y02T10,39
2014,Y02E30,Y02T30,1
2014,Y02E30,Y02T50,44
2014,Y02E30,Y02T70,6
2014,Y02E30,Y02T90,4
2014,Y02E30,Y02W10,5
2014,Y02E30,Y02W30,125
2014,Y02E40,Y02A10,3
2014,Y02E40,Y02A20,3
2014,Y02E40,Y02A30,69
2014,Y02E40,Y02A50,1
2014,Y02E40,Y02A90,8
2014,Y02E40,Y02B10,237
2014,Y02E40,Y02B20,29
2014,Y02E40,Y02B30,25
2014,Y02E40,Y02B40,4
2014,Y02E40,Y02B50,2
2014,Y02E40,Y02B60,18
2014,Y02E40,Y02B70,907
2014,Y02E40,Y02B80,1
2014,Y02E40,Y02B90,725
2014,Y02E40,Y02D10,29
2014,Y02E40,Y02D30,44
2014,Y02E40,Y02D70,9
2014,Y02E40,Y02E10,1642
2014,Y02E40,Y02E20,48
2014,Y02E40,Y02E30,27
2014,Y02E40,Y02E40,4022
2014,Y02E40,Y02E50,3
2014,Y02E40,Y02E60,1244
2014,Y02E40,Y02E70,326
2014,Y02E40,Y02P10,4
2014,Y02E40,Y02P20,16
2014,Y02E40,Y02P70,19
2014,Y02E40,Y02P80,304
2014,Y02E40,Y02P90,208
2014,Y02E40,Y02T10,252
2014,Y02E40,Y02T30,3
2014,Y02E40,Y02T50,10
2014,Y02E40,Y02T70,5
2014,Y02E40,Y02T90,198
2014,Y02E40,Y02W10,1
2014,Y02E40,Y02W30,2
2014,Y02E40,Y02W90,3
2014,Y02E50,Y02A20,65
2014,Y02E50,Y02A30,14
2014,Y02E50,Y02A40,596
2014,Y02E50,Y02A50,220
2014,Y02E50,Y02A90,11
2014,Y02E50,Y02B10,17
2014,Y02E50,Y02B20,1
2014,Y02E50,Y02B30,26
2014,Y02E50,Y02B40,14
2014,Y02E50,Y02B60,2
2014,Y02E50,Y02B70,6
2014,Y02E50,Y02B80,1
2014,Y02E50,Y02B90,25
2014,Y02E50,Y02C10,27
2014,Y02E50,Y02C20,268
2014,Y02E50,Y02D30,4
2014,Y02E50,Y02D70,2
2014,Y02E50,Y02E10,143
2014,Y02E50,Y02E20,396
2014,Y02E50,Y02E30,25
2014,Y02E50,Y02E40,6
2014,Y02E50,Y02E50,9508
2014,Y02E50,Y02E60,476
2014,Y02E50,Y02E70,23
2014,Y02E50,Y02P10,85
2014,Y02E50,Y02P20,2361
2014,Y02E50,Y02P30,1314
2014,Y02E50,Y02P40,51
2014,Y02E50,Y02P60,238
2014,Y02E50,Y02P70,125
2014,Y02E50,Y02P80,34
2014,Y02E50,Y02P90,17
2014,Y02E50,Y02T10,114
2014,Y02E50,Y02T30,2
2014,Y02E50,Y02T50,207
2014,Y02E50,Y02T70,5
2014,Y02E50,Y02T90,13
2014,Y02E50,Y02W10,1312
2014,Y02E50,Y02W30,1276
2014,Y02E50,Y02W90,9
2014,Y02E60,Y02A10,5
2014,Y02E60,Y02A20,186
2014,Y02E60,Y02A30,410
2014,Y02E60,Y02A40,64
2014,Y02E60,Y02A50,277
2014,Y02E60,Y02A90,104
2014,Y02E60,Y02B10,1038
2014,Y02E60,Y02B20,152
2014,Y02E60,Y02B30,646
2014,Y02E60,Y02B40,310
2014,Y02E60,Y02B50,6
2014,Y02E60,Y02B60,251
2014,Y02E60,Y02B70,1623
2014,Y02E60,Y02B80,20
2014,Y02E60,Y02B90,2051
2014,Y02E60,Y02C10,64
2014,Y02E60,Y02C20,493
2014,Y02E60,Y02D10,224
2014,Y02E60,Y02D30,654
2014,Y02E60,Y02D50,7
