year,country,class,invention_count
2002,AU,Y02E20,6
2002,AU,Y02E30,1
2002,AU,Y02E40,2
2002,AU,Y02E50,5
2002,AU,Y02E60,24
2002,AU,Y02E70,1
2002,AU,Y02P10,33
2002,AU,Y02P20,13
2002,AU,Y02P40,4
2002,AU,Y02P60,7
2002,AU,Y02P70,4
2002,AU,Y02P80,3
2002,AU,Y02P90,3
2002,AU,Y02T10,32
2002,AU,Y02T70,1
2002,AU,Y02T90,5
2002,AU,Y02W10,11
2002,AU,Y02W30,21
2002,BA,Y02E10,1
2002,BA,Y02E20,1
2002,BA,Y02T10,2
2002,BB,Y02A50,1
2002,BB,Y02D10,2
2002,BB,Y02E50,1
2002,BB,Y02E60,1
2002,BE,Y02A20,5
2002,BE,Y02A30,3
2002,BE,Y02A40,17
2002,BE,Y02A50,13
2002,BE,Y02B10,3
2002,BE,Y02B20,2
2002,BE,Y02B30,8
2002,BE,Y02B40,1
2002,BE,Y02B60,1
2002,BE,Y02B90,2
2002,BE,Y02D10,2
2002,BE,Y02D30,1
2002,BE,Y02E10,14
2002,BE,Y02E20,1
2002,BE,Y02E30,7
2002,BE,Y02E40,1
2002,BE,Y02E50,7
2002,BE,Y02E60,12
2002,BE,Y02P10,2
2002,BE,Y02P20,13
2002,BE,Y02P30,5
2002,BE,Y02P60,2
2002,BE,Y02P70,3
2002,BE,Y02P90,1
2002,BE,Y02T10,3
2002,BE,Y02T50,5
2002,BE,Y02T70,1
2002,BE,Y02W10,6
2002,BE,Y02W30,16
2002,BG,Y02A20,1
2002,BG,Y02A40,2
2002,BG,Y02A50,1
2002,BG,Y02A90,1
2002,BG,Y02E10,10
2002,BG,Y02E30,2
2002,BG,Y02E60,2
2002,BG,Y02P20,3
2002,BG,Y02P30,1
2002,BG,Y02P70,1
2002,BG,Y02P80,1
2002,BG,Y02T10,3
2002,BG,Y02W30,2
2002,BM,Y02A50,4
2002,BM,Y02D10,1
2002,BR,Y02A10,1
2002,BR,Y02A20,11
2002,BR,Y02A30,3
2002,BR,Y02A40,13
2002,BR,Y02A50,10
2002,BR,Y02B10,1
2002,BR,Y02B20,3
2002,BR,Y02B30,1
2002,BR,Y02B70,1
2002,BR,Y02B90,1
2002,BR,Y02D30,1
2002,BR,Y02E10,66
2002,BR,Y02E20,2
2002,BR,Y02E30,1
2002,BR,Y02E40,3
2002,BR,Y02E50,6
2002,BR,Y02E60,14
2002,BR,Y02E70,7
2002,BR,Y02P10,6
2002,BR,Y02P20,5
2002,BR,Y02P30,1
2002,BR,Y02P60,6
2002,BR,Y02P70,1
2002,BR,Y02P90,1
2002,BR,Y02T10,9
2002,BR,Y02T70,1
2002,BR,Y02W10,6
2002,BR,Y02W30,27
2002,BS,Y02A40,1
2002,BS,Y02A50,1
2002,BS,Y02E20,1
2002,BS,Y02P10,3
2002,BS,Y02W10,1
2002,BS,Y02W30,2
2002,BW,Y02B90,1
2002,BY,Y02W30,3
2002,CA,Y02A10,1
2002,CA,Y02A20,5
2002,CA,Y02A30,1
2002,CA,Y02A40,30
2002,CA,Y02A50,42
2002,CA,Y02A90,5
2002,CA,Y02B10,7
2002,CA,Y02B20,5
2002,CA,Y02B30,9
2002,CA,Y02B40,1
2002,CA,Y02B60,2
2002,CA,Y02B70,2
2002,CA,Y02B90,5
2002,CA,Y02C20,12
2002,CA,Y02D10,9
2002,CA,Y02D30,18
2002,CA,Y02E10,50
2002,CA,Y02E20,7
2002,CA,Y02E30,8
2002,CA,Y02E40,3
2002,CA,Y02E50,13
2002,CA,Y02E60,140
2002,CA,Y02E70,4
2002,CA,Y02P10,20
2002,CA,Y02P20,31
2002,CA,Y02P30,3
2002,CA,Y02P40,9
2002,CA,Y02P60,19
2002,CA,Y02P70,27
2002,CA,Y02P80,3
2002,CA,Y02P90,9
2002,CA,Y02T10,72
2002,CA,Y02T30,1
2002,CA,Y02T50,15
2002,CA,Y02T70,1
2002,CA,Y02T90,15
2002,CA,Y02W10,14
2002,CA,Y02W30,28
2002,CA,Y02W90,1
2002,CD,Y02A10,1
2002,CD,Y02E10,1
2002,CF,Y02E20,1
2002,CF,Y02P20,1
2002,CH,Y02A10,3
2002,CH,Y02A20,5
2002,CH,Y02A30,8
2002,CH,Y02A40,17
2002,CH,Y02A50,34
2002,CH,Y02A90,2
2002,CH,Y02B10,7
2002,CH,Y02B20,3
2002,CH,Y02B30,14
2002,CH,Y02B50,2
2002,CH,Y02B70,1
2002,CH,Y02B80,3
2002,CH,Y02B90,2
2002,CH,Y02C20,1
2002,CH,Y02D10,1
2002,CH,Y02D30,4
2002,CH,Y02E10,33
2002,CH,Y02E20,13
2002,CH,Y02E30,5
2002,CH,Y02E40,4
2002,CH,Y02E50,7
2002,CH,Y02E60,65
2002,CH,Y02P10,13
2002,CH,Y02P20,32
2002,CH,Y02P40,4
2002,CH,Y02P60,1
2002,CH,Y02P70,19
2002,CH,Y02P90,10
2002,CH,Y02T10,20
2002,CH,Y02T50,18
2002,CH,Y02T90,2
2002,CH,Y02W30,15
2002,CK,Y02A40,1
2002,CL,Y02A50,1
2002,CL,Y02C20,1
2002,CL,Y02E20,1
2002,CL,Y02P10,2
2002,CL,Y02T10,1
2002,CM,Y02E60,1
2002,CN,Y02A10,27
2002,CN,Y02A20,489
2002,CN,Y02A30,410
2002,CN,Y02A40,853
2002,CN,Y02A50,431
2002,CN,Y02A90,44
2002,CN,Y02B10,94
2002,CN,Y02B20,359
2002,CN,Y02B30,198
2002,CN,Y02B40,372
2002,CN,Y02B50,10
2002,CN,Y02B60,13
2002,CN,Y02B70,64
2002,CN,Y02B80,108
2002,CN,Y02B90,10
2002,CN,Y02C10,1
2002,CN,Y02C20,9
2002,CN,Y02D10,56
2002,CN,Y02D30,91
2002,CN,Y02E10,1112
2002,CN,Y02E20,220
2002,CN,Y02E30,42
2002,CN,Y02E40,164
2002,CN,Y02E50,102
2002,CN,Y02E60,1033
2002,CN,Y02E70,16
2002,CN,Y02P10,310
2002,CN,Y02P20,311
2002,CN,Y02P30,9
2002,CN,Y02P40,124
2002,CN,Y02P60,415
2002,CN,Y02P70,236
2002,CN,Y02P80,38
2002,CN,Y02P90,90
2002,CN,Y02T10,499
2002,CN,Y02T30,29
2002,CN,Y02T50,2
2002,CN,Y02T70,12
2002,CN,Y02T90,8
2002,CN,Y02W10,396
2002,CN,Y02W30,784
2002,CN,Y02W90,88
2002,CO,Y02A20,1
2002,CO,Y02A50,2
2002,CO,Y02B20,1
2002,CO,Y02E60,1
2002,CO,Y02P10,1
2002,CO,Y02P20,1
2002,CO,Y02W30,3
2002,CU,Y02A40,1
2002,CU,Y02A50,1
2002,CU,Y02P20,1
2002,CU,Y02P60,1
2002,CV,Y02D10,1
2002,CY,Y02B70,1
2002,CY,Y02E10,1
2002,CY,Y02E60,2
2002,CY,Y02P40,1
2002,CY,Y02T10,1
2002,CY,Y02W10,1
2002,CY,Y02W30,2
2002,CZ,Y02A20,2
2002,CZ,Y02A30,1
2002,CZ,Y02A40,6
2002,CZ,Y02A50,2
2002,CZ,Y02B20,1
2002,CZ,Y02B30,3
2002,CZ,Y02E10,9
2002,CZ,Y02E50,2
2002,CZ,Y02E60,2
2002,CZ,Y02P20,2
2002,CZ,Y02P40,1
2002,CZ,Y02P70,1
2002,CZ,Y02T10,4
2002,CZ,Y02T30,2
2002,CZ,Y02W10,8
2002,CZ,Y02W30,11
2002,DE,Y02A10,22
2002,DE,Y02A20,64
2002,DE,Y02A30,63
2002,DE,Y02A40,62
2002,DE,Y02A50,171
2002,DE,Y02A90,7
2002,DE,Y02B10,114
2002,DE,Y02B20,68
2002,DE,Y02B30,213
2002,DE,Y02B40,12
2002,DE,Y02B60,2
2002,DE,Y02B70,39
2002,DE,Y02B80,17
2002,DE,Y02B90,29
2002,DE,Y02C20,17
2002,DE,Y02D10,14
2002,DE,Y02D30,44
2002,DE,Y02E10,486
2002,DE,Y02E20,75
2002,DE,Y02E30,38
2002,DE,Y02E40,22
2002,DE,Y02E50,75
2002,DE,Y02E60,649
2002,DE,Y02E70,21
2002,DE,Y02P10,83
2002,DE,Y02P20,178
2002,DE,Y02P30,4
2002,DE,Y02P40,33
2002,DE,Y02P60,20
2002,DE,Y02P70,240
2002,DE,Y02P80,12
2002,DE,Y02P90,111
2002,DE,Y02T10,881
2002,DE,Y02T30,10
2002,DE,Y02T50,81
2002,DE,Y02T70,24
2002,DE,Y02T90,70
2002,DE,Y02W10,101
2002,DE,Y02W30,183
2002,DE,Y02W90,5
2002,DK,Y02A20,2
2002,DK,Y02A40,8
2002,DK,Y02A50,15
2002,DK,Y02A90,3
2002,DK,Y02B10,3
2002,DK,Y02B20,1
2002,DK,Y02B30,4
2002,DK,Y02B70,4
2002,DK,Y02B90,1
2002,DK,Y02C20,2
2002,DK,Y02D10,2
2002,DK,Y02D30,2
2002,DK,Y02E10,42
2002,DK,Y02E20,2
2002,DK,Y02E40,1
2002,DK,Y02E50,8
2002,DK,Y02E60,5
2002,DK,Y02P20,9
2002,DK,Y02P40,2
2002,DK,Y02P60,3
2002,DK,Y02P70,14
2002,DK,Y02P80,1
2002,DK,Y02P90,1
2002,DK,Y02T10,7
2002,DK,Y02W10,2
2002,DK,Y02W30,10
2002,DZ,Y02A50,1
2002,DZ,Y02E10,1
2002,DZ,Y02E60,1
2002,DZ,Y02P70,1
2002,EC,Y02B10,1
2002,EC,Y02E10,2
2002,EC,Y02P70,1
2002,EE,Y02A40,3
2002,EE,Y02E10,2
2002,EE,Y02E60,1
2002,EE,Y02P10,1
2002,EE,Y02T10,1
2002,ES,Y02A10,3
2002,ES,Y02A20,14
2002,ES,Y02A30,3
2002,ES,Y02A40,42
2002,ES,Y02A50,12
2002,ES,Y02A90,2
2002,ES,Y02B10,4
2002,ES,Y02B20,1
2002,ES,Y02B30,2
2002,ES,Y02B40,2
2002,ES,Y02B70,2
2002,ES,Y02B90,2
2002,ES,Y02C20,1
2002,ES,Y02D10,1
2002,ES,Y02D30,1
2002,ES,Y02E10,44
2002,ES,Y02E20,3
2002,ES,Y02E30,1
2002,ES,Y02E40,1
2002,ES,Y02E50,5
2002,ES,Y02E60,9
2002,ES,Y02E70,2
2002,ES,Y02P10,3
2002,ES,Y02P20,14
2002,ES,Y02P30,1
2002,ES,Y02P40,2
2002,ES,Y02P60,4
2002,ES,Y02P70,3
2002,ES,Y02P90,2
2002,ES,Y02T10,9
2002,ES,Y02T30,1
2002,ES,Y02T50,3
2002,ES,Y02W10,12
2002,ES,Y02W30,19
2002,ET,Y02A50,1
2002,FI,Y02A20,2
2002,FI,Y02A40,8
2002,FI,Y02A50,5
2002,FI,Y02A90,3
2002,FI,Y02B10,1
2002,FI,Y02B30,6
2002,FI,Y02B40,1
2002,FI,Y02B50,2
2002,FI,Y02C20,1
2002,FI,Y02D10,7
2002,FI,Y02D30,27
2002,FI,Y02E10,9
2002,FI,Y02E20,5
2002,FI,Y02E30,1
2002,FI,Y02E40,3
2002,FI,Y02E50,7
2002,FI,Y02E60,9
2002,FI,Y02P10,13
2002,FI,Y02P20,7
2002,FI,Y02P30,2
2002,FI,Y02P40,3
2002,FI,Y02P60,3
2002,FI,Y02P70,8
2002,FI,Y02P80,1
2002,FI,Y02P90,1
2002,FI,Y02T10,18
2002,FI,Y02W10,7
2002,FI,Y02W30,15
2002,FR,Y02A10,5
2002,FR,Y02A20,16
2002,FR,Y02A30,12
2002,FR,Y02A40,50
2002,FR,Y02A50,52
2002,FR,Y02A90,8
2002,FR,Y02B10,10
2002,FR,Y02B20,8
2002,FR,Y02B30,23
2002,FR,Y02B40,4
2002,FR,Y02B60,1
2002,FR,Y02B70,19
2002,FR,Y02B80,2
2002,FR,Y02B90,4
2002,FR,Y02C20,14
2002,FR,Y02D10,5
2002,FR,Y02D30,21
2002,FR,Y02E10,81
2002,FR,Y02E20,15
2002,FR,Y02E30,32
2002,FR,Y02E40,3
2002,FR,Y02E50,10
2002,FR,Y02E60,109
2002,FR,Y02E70,2
2002,FR,Y02P10,23
2002,FR,Y02P20,59
2002,FR,Y02P30,2
2002,FR,Y02P40,18
2002,FR,Y02P60,8
2002,FR,Y02P70,43
2002,FR,Y02P80,5
2002,FR,Y02P90,7
2002,FR,Y02T10,218
2002,FR,Y02T30,3
2002,FR,Y02T50,38
2002,FR,Y02T70,4
2002,FR,Y02T90,15
2002,FR,Y02W10,38
2002,FR,Y02W30,44
2002,FR,Y02W90,1
2002,GB,Y02A10,4
2002,GB,Y02A20,10
2002,GB,Y02A30,7
2002,GB,Y02A40,17
2002,GB,Y02A50,81
2002,GB,Y02A90,7
2002,GB,Y02B10,11
2002,GB,Y02B20,13
2002,GB,Y02B30,14
2002,GB,Y02B40,4
2002,GB,Y02B70,12
2002,GB,Y02B80,2
2002,GB,Y02B90,5
2002,GB,Y02C20,4
2002,GB,Y02D10,10
2002,GB,Y02D30,26
2002,GB,Y02E10,82
2002,GB,Y02E20,11
2002,GB,Y02E30,3
2002,GB,Y02E40,4
2002,GB,Y02E50,14
2002,GB,Y02E60,110
2002,GB,Y02E70,7
2002,GB,Y02P10,9
2002,GB,Y02P20,71
2002,GB,Y02P30,1
2002,GB,Y02P40,4
2002,GB,Y02P60,2
2002,GB,Y02P70,37
2002,GB,Y02P80,6
2002,GB,Y02P90,5
2002,GB,Y02T10,67
2002,GB,Y02T30,1
2002,GB,Y02T50,34
2002,GB,Y02T90,4
2002,GB,Y02W10,17
2002,GB,Y02W30,46
2002,GE,Y02B30,1
2002,GE,Y02E10,4
2002,GE,Y02W30,2
2002,GI,Y02A50,1
2002,GI,Y02B30,1
2002,GI,Y02E10,1
2002,GI,Y02E60,1
2002,GI,Y02E70,1
2002,GQ,Y02B70,1
2002,GR,Y02A10,1
2002,GR,Y02A20,1
2002,GR,Y02A30,1
2002,GR,Y02A40,1
2002,GR,Y02A50,1
2002,GR,Y02A90,1
2002,GR,Y02P20,2
2002,GR,Y02T10,1
2002,GR,Y02W10,2
2002,HK,Y02A10,1
2002,HK,Y02A20,1
2002,HK,Y02A40,5
2002,HK,Y02A50,5
2002,HK,Y02B20,4
2002,HK,Y02B30,1
2002,HK,Y02B40,1
2002,HK,Y02B70,8
2002,HK,Y02B90,1
2002,HK,Y02C10,1
2002,HK,Y02C20,1
2002,HK,Y02D10,1
2002,HK,Y02D30,3
2002,HK,Y02E10,1
2002,HK,Y02E40,1
2002,HK,Y02E50,1
2002,HK,Y02E60,11
2002,HK,Y02E70,1
2002,HK,Y02P60,2
2002,HK,Y02P70,3
2002,HK,Y02P80,1
2002,HK,Y02T10,2
2002,HK,Y02T90,1
2002,HK,Y02W10,1
2002,HK,Y02W30,6
2002,HK,Y02W90,1
2002,HR,Y02A20,1
2002,HR,Y02A30,1
2002,HR,Y02E10,6
2002,HR,Y02P20,4
2002,HR,Y02T10,2
2002,HR,Y02W10,1
2002,HU,Y02A20,1
2002,HU,Y02A30,1
2002,HU,Y02A40,2
2002,HU,Y02A50,1
2002,HU,Y02B30,1
2002,HU,Y02E10,12
2002,HU,Y02E30,1
2002,HU,Y02E50,1
2002,HU,Y02E60,3
2002,HU,Y02E70,1
2002,HU,Y02P10,1
2002,HU,Y02P20,6
2002,HU,Y02P60,2
2002,HU,Y02T10,5
2002,HU,Y02W10,3
2002,HU,Y02W30,8
2002,HU,Y02W90,1
2002,IE,Y02A50,12
2002,IE,Y02A90,2
2002,IE,Y02B30,1
2002,IE,Y02D10,1
2002,IE,Y02D30,1
2002,IE,Y02E10,2
2002,IE,Y02E60,1
2002,IE,Y02P20,4
2002,IE,Y02P70,1
2002,IE,Y02T10,3
2002,IE,Y02T90,1
2002,IE,Y02W10,1
2002,IE,Y02W30,10
2002,IL,Y02A20,1
2002,IL,Y02A40,5
2002,IL,Y02A50,6
2002,IL,Y02A90,1
2002,IL,Y02B10,1
2002,IL,Y02B20,3
2002,IL,Y02B30,1
2002,IL,Y02B70,5
2002,IL,Y02B90,1
2002,IL,Y02D10,2
2002,IL,Y02D30,3
2002,IL,Y02E10,9
2002,IL,Y02E20,2
2002,IL,Y02E60,9
2002,IL,Y02E70,1
2002,IL,Y02P10,1
2002,IL,Y02P20,8
2002,IL,Y02P40,1
2002,IL,Y02P60,1
2002,IL,Y02P70,4
2002,IL,Y02P80,3
2002,IL,Y02P90,2
2002,IL,Y02T10,4
2002,IL,Y02T50,1
2002,IL,Y02W10,5
2002,IL,Y02W30,1
2002,IM,Y02E10,1
2002,IN,Y02A20,2
2002,IN,Y02A40,4
2002,IN,Y02A50,20
2002,IN,Y02B20,1
2002,IN,Y02B60,1
2002,IN,Y02D30,2
2002,IN,Y02E30,1
2002,IN,Y02E50,4
2002,IN,Y02E60,8
2002,IN,Y02P10,15
2002,IN,Y02P20,23
2002,IN,Y02P30,1
2002,IN,Y02P40,5
2002,IN,Y02P70,1
2002,IN,Y02T10,2
2002,IN,Y02T50,1
2002,IN,Y02W10,1
2002,IN,Y02W30,4
2002,IR,Y02A50,1
2002,IS,Y02A40,1
2002,IS,Y02P70,1
2002,IT,Y02A10,1
2002,IT,Y02A30,6
2002,IT,Y02A40,6
2002,IT,Y02A50,23
2002,IT,Y02A90,1
2002,IT,Y02B10,4
2002,IT,Y02B20,6
2002,IT,Y02B30,18
2002,IT,Y02B40,2
2002,IT,Y02B70,13
2002,IT,Y02B80,2
2002,IT,Y02B90,1
2002,IT,Y02C20,3
2002,IT,Y02D10,2
2002,IT,Y02D30,3
2002,IT,Y02E10,23
2002,IT,Y02E20,8
2002,IT,Y02E40,5
2002,IT,Y02E50,9
2002,IT,Y02E60,31
2002,IT,Y02E70,1
2002,IT,Y02P10,4
2002,IT,Y02P20,28
2002,IT,Y02P30,1
2002,IT,Y02P40,16
2002,IT,Y02P60,2
2002,IT,Y02P70,11
2002,IT,Y02P80,4
2002,IT,Y02P90,4
2002,IT,Y02T10,38
2002,IT,Y02T30,1
2002,IT,Y02T50,7
2002,IT,Y02T70,1
2002,IT,Y02W10,3
2002,IT,Y02W30,24
2002,JE,Y02A50,1
2002,JO,Y02T50,1
2002,JP,Y02A10,2
2002,JP,Y02A20,16
2002,JP,Y02A30,37
2002,JP,Y02A40,39
2002,JP,Y02A50,101
2002,JP,Y02A90,6
2002,JP,Y02B10,18
2002,JP,Y02B20,102
2002,JP,Y02B30,67
2002,JP,Y02B40,22
2002,JP,Y02B50,4
2002,JP,Y02B60,4
2002,JP,Y02B70,68
2002,JP,Y02B80,8
2002,JP,Y02B90,21
2002,JP,Y02C20,27
2002,JP,Y02D10,83
2002,JP,Y02D30,144
2002,JP,Y02D70,2
2002,JP,Y02E10,230
2002,JP,Y02E20,33
2002,JP,Y02E30,31
2002,JP,Y02E40,15
2002,JP,Y02E50,16
2002,JP,Y02E60,1115
2002,JP,Y02E70,7
2002,JP,Y02P10,69
2002,JP,Y02P20,174
2002,JP,Y02P30,3
2002,JP,Y02P40,56
2002,JP,Y02P60,15
2002,JP,Y02P70,452
2002,JP,Y02P80,15
2002,JP,Y02P90,112
2002,JP,Y02T10,909
2002,JP,Y02T30,2
2002,JP,Y02T50,31
2002,JP,Y02T70,1
2002,JP,Y02T90,104
2002,JP,Y02W10,35
2002,JP,Y02W30,95
2002,JP,Y02W90,11
2002,KE,Y02A50,3
2002,KG,Y02E10,1
2002,KN,Y02B40,1
2002,KN,Y02B70,1
2002,KN,Y02D30,1
2002,KR,Y02A10,11
2002,KR,Y02A20,22
2002,KR,Y02A30,35
2002,KR,Y02A40,118
2002,KR,Y02A50,48
2002,KR,Y02A90,2
2002,KR,Y02B10,11
2002,KR,Y02B20,57
2002,KR,Y02B30,101
2002,KR,Y02B40,58
2002,KR,Y02B50,1
2002,KR,Y02B70,28
2002,KR,Y02B80,2
2002,KR,Y02B90,6
2002,KR,Y02C10,1
2002,KR,Y02C20,9
2002,KR,Y02D10,29
2002,KR,Y02D30,71
2002,KR,Y02E10,134
2002,KR,Y02E20,17
2002,KR,Y02E30,20
2002,KR,Y02E40,6
2002,KR,Y02E50,45
2002,KR,Y02E60,415
2002,KR,Y02E70,7
2002,KR,Y02P10,25
2002,KR,Y02P20,60
2002,KR,Y02P30,1
2002,KR,Y02P40,47
2002,KR,Y02P60,33
2002,KR,Y02P70,97
2002,KR,Y02P80,5
2002,KR,Y02P90,14
2002,KR,Y02T10,132
2002,KR,Y02T30,3
2002,KR,Y02T50,7
2002,KR,Y02T70,6
2002,KR,Y02T90,6
2002,KR,Y02W10,113
2002,KR,Y02W30,251
2002,KR,Y02W90,15
2002,KY,Y02B20,1
2002,KY,Y02B40,1
2002,KY,Y02B70,2
2002,KY,Y02B90,1
2002,KY,Y02D10,3
2002,KY,Y02D30,1
2002,KY,Y02E60,3
2002,KZ,Y02E10,1
2002,KZ,Y02T10,2
2002,LI,Y02A40,1
2002,LI,Y02A50,2
2002,LI,Y02B30,1
2002,LI,Y02B90,1
2002,LI,Y02E10,5
2002,LI,Y02E60,5
2002,LI,Y02P60,1
2002,LI,Y02P70,1
2002,LI,Y02T10,2
2002,LI,Y02T70,1
2002,LI,Y02W30,2
2002,LK,Y02A50,1
2002,LK,Y02W30,1
2002,LT,Y02E10,6
2002,LT,Y02E30,1
2002,LT,Y02W10,3
2002,LU,Y02A50,2
2002,LU,Y02B30,4
2002,LU,Y02E10,1
2002,LU,Y02E20,2
2002,LU,Y02E60,2
2002,LU,Y02P10,4
2002,LU,Y02P20,2
2002,LU,Y02P40,2
2002,LU,Y02P70,1
2002,LU,Y02T10,2
2002,LV,Y02A50,1
2002,LV,Y02E10,3
2002,LV,Y02E50,1
2002,LV,Y02E60,1
2002,LV,Y02P70,1
2002,LV,Y02T10,1
2002,LV,Y02W10,1
2002,LV,Y02W30,1
2002,MA,Y02A50,1
2002,MA,Y02E10,2
2002,MC,Y02P10,1
2002,MD,Y02A40,6
2002,MD,Y02B20,1
2002,MD,Y02E10,13
2002,MD,Y02E20,1
2002,MD,Y02E40,2
2002,MD,Y02E50,3
2002,MD,Y02E60,2
2002,MD,Y02P10,1
2002,MD,Y02P60,2
2002,MD,Y02P80,1
2002,MD,Y02W10,2
2002,MG,Y02A50,1
2002,MK,Y02A90,1
2002,MK,Y02B30,1
2002,MO,Y02D10,1
2002,MO,Y02D30,1
2002,MO,Y02E60,1
2002,MR,Y02T10,1
2002,MS,Y02E10,1
2002,MS,Y02P70,1
2002,MU,Y02A40,1
2002,MU,Y02D30,1
2002,MX,Y02A20,4
2002,MX,Y02A40,4
2002,MX,Y02A50,6
2002,MX,Y02B10,1
2002,MX,Y02B30,1
2002,MX,Y02B90,1
2002,MX,Y02C20,1
2002,MX,Y02E10,7
2002,MX,Y02E20,1
2002,MX,Y02E40,3
2002,MX,Y02E60,1
2002,MX,Y02P10,3
2002,MX,Y02P60,1
2002,MX,Y02P70,1
2002,MX,Y02T10,4
2002,MX,Y02W10,1
2002,MX,Y02W30,2
2002,MY,Y02A10,1
2002,MY,Y02A20,3
2002,MY,Y02A40,1
2002,MY,Y02A50,2
2002,MY,Y02B20,1
2002,MY,Y02E50,2
2002,MY,Y02P70,1
2002,MY,Y02W30,1
2002,NA,Y02E50,1
2002,NC,Y02B20,1
2002,NC,Y02P10,1
2002,NG,Y02P20,1
2002,NI,Y02A50,1
2002,NL,Y02A10,1
2002,NL,Y02A20,8
2002,NL,Y02A30,5
2002,NL,Y02A40,42
2002,NL,Y02A50,13
2002,NL,Y02A90,2
2002,NL,Y02B10,6
2002,NL,Y02B20,36
2002,NL,Y02B30,15
2002,NL,Y02B60,1
2002,NL,Y02B70,18
2002,NL,Y02B80,2
2002,NL,Y02B90,2
2002,NL,Y02C20,7
2002,NL,Y02D10,13
2002,NL,Y02D30,19
2002,NL,Y02E10,46
2002,NL,Y02E20,2
2002,NL,Y02E30,1
2002,NL,Y02E40,2
2002,NL,Y02E50,6
2002,NL,Y02E60,24
2002,NL,Y02E70,2
2002,NL,Y02P10,11
2002,NL,Y02P20,25
2002,NL,Y02P30,6
2002,NL,Y02P40,7
2002,NL,Y02P60,7
2002,NL,Y02P70,13
2002,NL,Y02P80,2
2002,NL,Y02P90,1
2002,NL,Y02T10,14
2002,NL,Y02T50,4
2002,NL,Y02T70,3
2002,NL,Y02T90,1
2002,NL,Y02W10,4
2002,NL,Y02W30,26
2002,NO,Y02A20,6
2002,NO,Y02A30,1
2002,NO,Y02A40,19
2002,NO,Y02A50,6
2002,NO,Y02B30,1
2002,NO,Y02B60,1
2002,NO,Y02B70,1
2002,NO,Y02C10,1
2002,NO,Y02C20,4
2002,NO,Y02D10,1
2002,NO,Y02E10,15
2002,NO,Y02E20,2
2002,NO,Y02E30,1
2002,NO,Y02E40,1
2002,NO,Y02E50,1
2002,NO,Y02E60,10
2002,NO,Y02P10,3
2002,NO,Y02P20,4
2002,NO,Y02P30,1
2002,NO,Y02P60,1
2002,NO,Y02P80,1
2002,NO,Y02P90,1
2002,NO,Y02T10,5
2002,NO,Y02T70,3
2002,NO,Y02W10,2
2002,NO,Y02W30,3
2002,NZ,Y02A40,5
2002,NZ,Y02A50,1
2002,NZ,Y02B40,1
2002,NZ,Y02B70,2
2002,NZ,Y02D30,1
2002,NZ,Y02E10,3
2002,NZ,Y02E20,1
2002,NZ,Y02E60,3
2002,NZ,Y02P10,1
2002,NZ,Y02P20,2
2002,NZ,Y02P70,1
2002,NZ,Y02T10,6
2002,NZ,Y02W10,1
2002,NZ,Y02W30,5
2002,PA,Y02A40,1
2002,PA,Y02E10,2
2002,PA,Y02E60,1
2002,PA,Y02T10,2
2002,PE,Y02E10,1
2002,PE,Y02T70,1
2002,PF,Y02A40,1
2002,PH,Y02A40,1
2002,PH,Y02E30,1
2002,PL,Y02A10,1
2002,PL,Y02A20,5
2002,PL,Y02A40,8
2002,PL,Y02A50,1
2002,PL,Y02B10,1
2002,PL,Y02B30,1
2002,PL,Y02E10,29
2002,PL,Y02E20,1
2002,PL,Y02E50,2
2002,PL,Y02E60,8
2002,PL,Y02P20,6
2002,PL,Y02P30,1
2002,PL,Y02P70,1
2002,PL,Y02T10,5
2002,PL,Y02T70,1
2002,PL,Y02W10,4
2002,PL,Y02W30,23
2002,PT,Y02E10,5
2002,PT,Y02E70,1
2002,PT,Y02P20,1
2002,PT,Y02T10,1
2002,PY,Y02A50,1
2002,PY,Y02E10,1
2002,RO,Y02A40,4
2002,RO,Y02B10,1
2002,RO,Y02E10,9
2002,RO,Y02E20,2
2002,RO,Y02E30,2
2002,RO,Y02E40,1
2002,RO,Y02E60,1
2002,RO,Y02E70,1
2002,RO,Y02P10,1
2002,RO,Y02T10,12
2002,RO,Y02W10,1
2002,RO,Y02W30,4
2002,RS,Y02P20,1
2002,RU,Y02A20,1
2002,RU,Y02A30,1
2002,RU,Y02A40,7
2002,RU,Y02A50,3
2002,RU,Y02B20,1
2002,RU,Y02B30,1
2002,RU,Y02B40,1
2002,RU,Y02B60,1
2002,RU,Y02B80,1
2002,RU,Y02B90,2
2002,RU,Y02C20,2
2002,RU,Y02D30,2
2002,RU,Y02E10,16
2002,RU,Y02E20,3
2002,RU,Y02E30,10
2002,RU,Y02E60,9
2002,RU,Y02P10,11
2002,RU,Y02P20,6
2002,RU,Y02P30,1
2002,RU,Y02P40,3
2002,RU,Y02P60,1
2002,RU,Y02P70,5
2002,RU,Y02P80,3
2002,RU,Y02T10,7
2002,RU,Y02T50,1
2002,RU,Y02T90,1
2002,RU,Y02W10,1
2002,RU,Y02W30,4
2002,SA,Y02A20,1
2002,SA,Y02E10,1
2002,SA,Y02E60,2
2002,SA,Y02P20,3
2002,SA,Y02P90,1
2002,SA,Y02T50,1
2002,SE,Y02A20,2
2002,SE,Y02A30,4
2002,SE,Y02A40,3
2002,SE,Y02A50,15
2002,SE,Y02A90,5
2002,SE,Y02B10,3
2002,SE,Y02B20,2
